No,ID,Scenario,Mode,Choice,Nationality,Gender,Mar,Age,Job,Edu,Hinc,Hcar,Hmem,Carown,AirClass,Dependency,WeaCon,Tpp,ChLug,Accom,TCost_MT,TCost_Car,TCost_Taxi,TCost_Bus,TCost_VCAT,VehCost_MT, VehCost_Car ,VehCost_Taxi ,VehCost_Bus , VehCost_VCAT ,Ttime_MT,Ttime_Car, Ttime_Taxi ,Ttime_Bus,Ttime_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Accesstime_MT,Accesstime_Car,Accesstime_Taxi,Accesstime_Bus,Accesstime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Delay_MT,Delay_Car,Delay_Car,Delay_Taxi1,Delay_Taxi,Delay_Bus1,Delay_Bus,Delay_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,ParkFee_MT, ParkFee_Car , ParkFee_Taxi , ParkFee_Bus , ParkFee_VCAT ,NoTranfer_MT,NoTranfer_Car,NoTranfer_Taxi,NoTranfer_Bus,NoTranfer_VCAT
863,432,S5,Taxi,3,1,0,0,2,1,3,2,0,4,1,1,0,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
864,432,S7,Bus,4,1,0,0,2,1,3,2,0,4,1,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
865,433,S1,Car,2,1,0,1,2,1,3,4,1,2,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
866,433,S3,VCAT,5,1,0,1,2,1,3,4,1,2,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
867,434,S7,VCAT,5,1,1,1,2,1,3,3,0,2,1,1,0,0,0,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,0,0,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
868,434,S4,VCAT,5,1,1,1,2,1,3,3,0,2,1,1,0,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
869,435,S7,Motorbike,1,1,1,1,3,1,3,5,1,5,0,1,1,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,1
870,435,S8,Car,2,1,1,1,3,1,3,5,1,5,0,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
871,436,S1,Bus,4,1,1,1,3,1,3,3,0,5,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
872,436,S3,VCAT,5,1,1,1,3,1,3,3,0,5,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
873,437,S1,Taxi,3,1,1,0,3,1,3,2,1,4,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
874,437,S3,Car,2,1,1,0,3,1,3,2,1,4,1,1,0,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
875,438,S5,Car,2,1,0,1,3,1,3,5,0,5,1,1,0,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
876,438,S4,VCAT,5,1,0,1,3,1,3,5,0,5,1,1,0,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
877,439,S5,Car,2,1,0,1,3,1,3,5,1,4,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
878,439,S4,VCAT,5,1,0,1,3,1,3,5,1,4,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
879,440,S5,Bus,4,1,0,0,2,1,4,2,0,3,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
880,440,S7,Bus,4,1,0,0,2,1,4,2,0,3,1,1,1,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
881,441,S5,Car,2,1,0,0,2,1,3,2,1,5,1,1,0,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
882,441,S6,Car,2,1,0,0,2,1,3,2,1,5,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
883,442,S5,Bus,4,1,1,1,3,1,3,5,1,4,1,1,0,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
884,442,S7,Bus,4,1,1,1,3,1,3,5,1,4,1,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
885,443,S5,Car,2,1,0,1,2,1,3,2,1,5,1,1,0,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
886,443,S6,Car,2,1,0,1,2,1,3,2,1,5,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
887,444,S5,Car,2,1,1,0,3,5,3,2,0,3,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
888,444,S4,VCAT,5,1,1,0,3,5,3,2,0,3,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
889,445,S5,Car,2,1,1,1,3,1,2,2,0,3,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
890,445,S4,VCAT,5,1,1,1,3,1,2,2,0,3,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
891,446,S7,VCAT,5,1,0,0,3,1,3,2,1,4,1,1,1,0,0,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,0,0,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
892,446,S4,VCAT,5,1,0,0,3,1,3,2,1,4,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
893,447,S1,VCAT,5,2,0,1,2,1,3,2,1,5,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
894,447,S3,VCAT,5,2,0,1,2,1,3,2,1,5,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
895,448,S7,VCAT,5,1,0,0,2,1,3,2,1,3,1,1,1,0,0,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,0,0,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
896,448,S4,VCAT,5,1,0,0,2,1,3,2,1,3,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
897,449,S5,Bus,4,1,0,1,2,1,3,2,0,2,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
898,449,S7,Bus,4,1,0,1,2,1,3,2,0,2,1,1,1,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
899,450,S5,Car,2,1,0,1,2,1,3,4,0,4,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
900,450,S6,Car,2,1,0,1,2,1,3,4,0,4,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
901,451,S7,VCAT,5,1,0,1,4,1,2,3,0,4,1,1,0,0,0,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,0,0,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
902,451,S7,Bus,4,1,0,1,4,1,2,3,0,4,1,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
903,452,S1,Car,2,1,0,1,3,1,3,8,1,5,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
904,452,S3,Car,2,1,0,1,3,1,3,8,1,5,1,1,0,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
905,453,S5,Car,2,1,1,1,3,1,3,3,1,4,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
906,453,S4,VCAT,5,1,1,1,3,1,3,3,1,4,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
907,454,S6,VCAT,5,2,1,0,2,6,2,4,1,4,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
908,454,S8,Bus,4,2,1,0,2,6,2,4,1,4,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
909,455,S6,VCAT,5,1,1,1,2,1,3,3,0,5,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
910,455,S8,VCAT,5,1,1,1,2,1,3,3,0,5,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
911,456,S5,Car,2,1,1,1,2,1,4,7,1,5,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
912,456,S4,VCAT,5,1,1,1,2,1,4,7,1,5,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
913,457,S1,Car,2,1,0,1,2,1,3,5,0,5,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
914,457,S3,VCAT,5,1,0,1,2,1,3,5,0,5,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
915,458,S5,Bus,4,1,1,1,3,1,4,3,0,4,0,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
916,458,S7,Bus,4,1,1,1,3,1,4,3,0,4,0,1,1,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
917,459,S1,Car,2,1,1,1,2,1,3,4,1,4,0,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
918,459,S3,Car,2,1,1,1,2,1,3,4,1,4,0,1,0,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
919,460,S1,Motorbike,1,1,1,0,3,1,4,2,0,5,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
920,460,S1,Motorbike,1,1,1,0,3,1,4,2,0,5,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
921,461,S2,Bus,4,1,1,1,3,1,3,2,0,2,1,1,0,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
922,461,S5,Car,2,1,1,1,3,1,3,2,0,2,1,1,0,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
923,462,S2,VCAT,5,1,1,1,3,1,3,4,1,5,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
924,462,S5,VCAT,5,1,1,1,3,1,3,4,1,5,1,1,1,1,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,15000,34000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
925,463,S6,VCAT,5,1,1,1,3,1,3,2,0,3,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
926,463,S8,Bus,4,1,1,1,3,1,3,2,0,3,1,1,0,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
927,464,S6,VCAT,5,1,0,1,2,1,3,3,1,5,1,0,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
928,464,S8,Bus,4,1,0,1,2,1,3,3,1,5,1,0,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
929,465,S1,Car,2,1,0,1,3,1,3,4,1,4,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
930,465,S3,VCAT,5,1,0,1,3,1,3,4,1,4,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
931,466,S2,Bus,4,3,0,0,2,1,3,8,1,4,0,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
932,466,S5,VCAT,5,3,0,0,2,1,3,8,1,4,0,1,1,1,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,15000,34000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
933,467,S5,Taxi,3,3,0,0,6,5,1,7,1,1,1,1,0,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
934,467,S7,Bus,4,3,0,0,6,5,1,7,1,1,1,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
935,468,S7,VCAT,5,3,0,0,3,5,4,8,1,3,1,1,0,0,0,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,0,0,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
936,468,S4,VCAT,5,3,0,0,3,5,4,8,1,3,1,1,0,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
937,469,S6,Taxi,3,3,1,0,2,1,3,8,1,5,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
938,469,S8,VCAT,5,3,1,0,2,1,3,8,1,5,1,1,0,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
939,470,S1,VCAT,5,3,1,0,2,1,2,6,1,2,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
940,470,S3,VCAT,5,3,1,0,2,1,2,6,1,2,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
941,471,S1,Car,2,2,1,1,4,4,3,6,1,5,0,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
942,471,S3,VCAT,5,2,1,1,4,4,3,6,1,5,0,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
943,472,S5,Bus,4,2,0,1,4,5,3,4,1,5,0,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
944,472,S4,VCAT,5,2,0,1,4,5,3,4,1,5,0,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
