No,ID,Scenario,Mode,Choice,Gender,Age,Marital,Nationality,Career1,Career,Education,VehOwner,VehOwner1,CarOwner,DrLicense,IndMotor,Hmotor,IndCar,Hcar,Hmem,Hinc,Hinc1,AirClass,AccTraveler,Partysize,TripPose1,TripPose,HandBag,CheckBag,TripDuration,TimeTraveled,TripOrigin,Distance,Samemode,TravelCost,InVehTime,Timesaving,NoTransfer, Userfriendly,Reasonable,Punctual,Safety,Comfort, Rapid, Convenience,Accessible,TCost_MT,TCost_Car,TCost_Taxi,TCost_Bus,TCost_VCAT,VehCost_MT, VehCost_Car ,VehCost_Taxi ,VehCost_Bus , VehCost_VCAT ,Ttime_MT,Ttime_Car, Ttime_Taxi ,Ttime_Bus,Ttime_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Accesstime_MT,Accesstime_Car,Accesstime_Taxi,Accesstime_Bus,Accesstime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Delay_MT,Delay_Car,Delay_Taxi,Delay_Bus,Delay_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,ParkFee_MT, ParkFee_Car , ParkFee_Taxi , ParkFee_Bus , ParkFee_VCAT ,NoTranfer_MT,NoTranfer_Car,NoTranfer_Taxi,NoTranfer_Bus,NoTranfer_VCAT,Weacon_MT,Weacon_Car,Weacon_Taxi,Weacon_Bus,Weacon_VCAT,FlightCheck_MT,FlightCheck_Car,FlightCheck_Taxi,FlightCheck_Bus,FlightCheck_VCAT,SP_TripMT,SP_TripCar,SP_TripTaxi,SP_TripBus,SP_TripVCAT,SP_LugMT,SP_LugCar,SP_LugTaxi,SP_LugBus,SP_LugVCAT,SP_AccMT,SP_AccCar,SP_AccTaxi,SP_AccBus,SP_AccVCAT, ITC , PF ,TTC,IVT,AC,WT,STM,NF,DL,WC,FS,TPS,NLG,AT
608,304,S4,Bus,4,0,2,1,1,3,3,2,1,1,1,1,0,0,0,0,2,5,6,1,1,3,3,4,1,1,3,5,2,7,0,6,3,5,3,4,5,5,5,5,4,4,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,150,150,150,150,150,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,150,30,10,20,90,11,0,1,0,1,0,0
609,305,S5,Bus,4,1,3,1,1,3,3,2,0,0,0,0,0,0,0,0,2,5,6,1,1,3,3,4,1,1,3,5,2,7,0,6,3,5,3,4,5,5,5,4,4,3,3,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,185,185,185,185,185,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"19,000",0,185,30,15,20,120,11,0,1,0,0,1,0
610,305,S7,Bus,4,1,3,1,1,3,3,2,0,0,0,0,0,0,0,0,2,5,6,1,1,3,3,4,1,1,3,5,2,7,0,6,3,5,3,4,5,5,5,4,4,3,3,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,165,165,165,165,165,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,165,30,15,20,90,11,10,0,0,1,1,1
611,306,S5,Bus,4,1,2,1,1,3,3,3,1,1,0,1,1,1,0,0,2,6,8,1,1,3,3,4,1,1,3,5,2,10,2,2,2,4,4,3,5,5,5,3,4,2,3,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,185,185,185,185,185,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"19,000",0,185,30,15,20,120,11,0,1,0,0,1,0
612,306,S7,Motorbike,1,1,2,1,1,3,3,3,1,1,0,1,1,1,0,0,2,6,8,1,1,3,3,4,1,1,3,5,2,10,2,2,2,4,4,3,5,5,5,3,4,2,3,21500,21500,21500,21500,21500,16500,16500,16500,16500,16500,140,140,140,140,140,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"16,500","5,000",140,20,0,0,120,0,0,0,0,1,1,1
613,307,S6,Taxi,3,1,3,1,1,3,3,2,1,1,0,1,0,0,1,1,1,5,6,1,1,3,3,4,1,1,4,1,2,10,2,3,1,5,4,4,2,4,4,3,3,3,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,155,155,155,155,155,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"66,000",0,155,25,0,0,120,0,10,1,0,0,0,1
614,307,S8,VCAT,5,1,3,1,1,3,3,2,1,1,0,1,0,0,1,1,1,5,6,1,1,3,3,4,1,1,4,1,2,10,2,3,1,5,4,4,2,4,4,3,3,3,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,23,23,23,23,23,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"34,000",0,103,23,15,15,50,1,0,0,1,1,0,0
615,308,S6,Bus,4,1,2,1,1,2,2,2,1,1,0,1,0,0,1,1,2,6,8,1,1,3,3,4,1,1,5,5,2,4,0,2,1,3,4,4,5,5,3,2,5,3,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,155,155,155,155,155,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"19,000",0,155,30,15,20,90,11,0,1,0,0,0,1
616,308,S8,Bus,4,1,2,1,1,2,2,2,1,1,0,1,0,0,1,1,2,6,8,1,1,3,3,4,1,1,5,5,2,4,0,2,1,3,4,4,5,5,3,2,5,3,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,195,195,195,195,195,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,195,30,15,20,120,11,10,0,0,1,0,0
617,309,S1,Bus,4,0,2,1,1,2,2,3,1,1,0,1,0,0,1,1,2,6,8,1,1,3,3,4,1,1,5,5,2,4,0,2,1,3,3,2,5,5,2,2,3,2,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,150,150,150,150,150,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"19,000",0,150,30,10,20,90,11,0,0,0,0,1,0
618,309,S3,Bus,4,0,2,1,1,2,2,3,1,1,0,1,0,0,1,1,2,6,8,1,1,3,3,4,1,1,5,5,2,4,0,2,1,3,3,2,5,5,2,2,3,2,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,195,195,195,195,195,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,195,30,15,20,120,11,10,0,0,1,1,1
619,310,S6,Taxi,3,1,5,0,1,2,0,3,1,1,0,0,1,1,0,0,2,6,8,1,0,2,2,2,2,1,4,5,1,9.5,1,3,1,2,3,4,4,4,3,3,2,3,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,155,155,155,155,155,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"66,000",0,155,25,0,0,120,0,10,1,0,0,0,1
620,310,S8,VCAT,5,1,5,0,1,2,0,3,1,1,0,0,1,1,0,0,2,6,8,1,0,2,2,2,2,1,4,5,1,9.5,1,3,1,2,3,4,4,4,3,3,2,3,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,23,23,23,23,23,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"34,000",0,103,23,15,15,50,1,0,0,1,1,0,0
621,311,S1,Taxi,3,1,2,1,1,3,0,3,0,0,0,1,0,0,0,0,5,6,8,1,0,2,3,4,1,0,3,5,2,3,0,1,1,3,4,3,5,4,3,3,4,3,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,115,115,115,115,115,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"66,000",0,115,25,0,0,90,0,0,0,0,0,1,0
622,311,S3,Bus,4,1,2,1,1,3,0,3,0,0,0,1,0,0,0,0,5,6,8,1,0,2,3,4,1,0,3,5,2,3,0,1,1,3,4,3,5,4,3,3,4,3,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,195,195,195,195,195,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,195,30,15,20,120,11,10,0,0,1,1,1
623,312,S5,VCAT,5,0,3,1,1,2,0,1,0,0,0,1,0,0,0,0,1,6,7,1,0,2,3,4,1,0,2,1,2,6,0,3,1,3,3,2,3,5,4,4,2,3,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"34,000",0,83,18,10,15,40,1,0,1,1,0,1,0
624,312,S7,Bus,4,0,3,1,1,2,0,1,0,0,0,1,0,0,0,0,1,6,7,1,0,2,3,4,1,0,2,1,2,6,0,3,1,3,3,2,3,5,4,4,2,3,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,165,165,165,165,165,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,165,30,15,20,90,11,10,0,0,1,1,1
625,313,S5,Bus,4,1,6,0,1,2,2,2,1,1,1,1,0,0,3,3,3,6,8,1,1,3,3,4,1,1,3,1,2,15,0,3,2,3,3,4,4,5,5,3,3,4,3,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,185,185,185,185,185,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"19,000",0,185,30,15,20,120,11,0,1,0,0,1,0
626,313,S7,Bus,4,1,6,0,1,2,2,2,1,1,1,1,0,0,3,3,3,6,8,1,1,3,3,4,1,1,3,1,2,15,0,3,2,3,3,4,4,5,5,3,3,4,3,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,165,165,165,165,165,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,165,30,15,20,90,11,10,0,0,1,1,1
627,314,S6,Car,2,0,2,1,0,2,2,0,1,1,1,1,0,0,0,0,5,4,5,1,2,4,3,4,2,2,2,1,1,8.1,0,1,2,4,3,3,2,5,5,5,4,4,3,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,155,155,155,155,155,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,120,120,120,120,120,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"42,000","10,000",155,25,0,0,120,0,10,1,0,0,0,1
628,314,S8,Motorbike,1,0,2,1,0,2,2,0,1,1,1,1,0,0,0,0,5,4,5,1,2,4,3,4,2,2,2,1,1,8.1,0,1,2,4,3,3,2,5,5,5,4,4,3,21500,21500,21500,21500,21500,16500,16500,16500,16500,16500,110,110,110,110,110,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"16,500","5,000",110,20,0,0,90,0,0,0,0,1,0,0
629,315,S5,Taxi,3,1,5,0,1,2,0,3,1,1,0,1,0,0,2,2,1,6,7,1,0,2,1,1,3,3,4,2,2,10,0,3,5,4,5,5,5,5,5,5,5,5,5,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"66,000",0,125,25,0,0,90,0,10,1,0,0,1,0
630,315,S7,Bus,4,1,5,0,1,2,0,3,1,1,0,1,0,0,2,2,1,6,7,1,0,2,1,1,3,3,4,2,2,10,0,3,5,4,5,5,5,5,5,5,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,165,165,165,165,165,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,165,30,15,20,90,11,10,0,0,1,1,1
631,316,S6,VCAT,5,0,3,0,1,3,3,3,1,1,0,1,0,0,1,1,2,6,7,1,0,2,3,4,1,0,3,2,2,8,2,3,4,4,5,4,5,4,4,4,4,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,98,98,98,98,98,18,18,18,18,18,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"34,000",0,98,18,10,20,50,1,0,1,1,0,0,1
632,316,S8,Bus,4,0,3,0,1,3,3,3,1,1,0,1,0,0,1,1,2,6,7,1,0,2,3,4,1,0,3,2,2,8,2,3,4,4,5,4,5,4,4,4,4,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,195,195,195,195,195,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,195,30,15,20,120,11,10,0,0,1,0,0
633,317,S5,Car,2,0,2,1,1,2,0,0,1,1,1,1,0,0,5,5,5,6,8,1,3,5,3,4,1,1,3,5,2,0.7,2,3,1,5,5,5,5,5,5,5,5,5,5,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"42,000","10,000",125,25,0,0,90,0,10,1,0,0,1,0
634,317,S7,VCAT,5,0,2,1,1,2,0,0,1,1,1,1,0,0,5,5,5,6,8,1,3,5,3,4,1,1,3,5,2,0.7,2,3,1,5,5,5,5,5,5,5,5,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
635,318,S5,VCAT,5,0,3,1,1,4,0,2,1,1,0,0,1,1,0,0,1,3,4,1,0,2,1,1,1,0,3,2,1,5,2,3,2,5,4,5,4,5,5,5,4,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"34,000",0,83,18,10,15,40,1,0,1,1,0,1,0
636,318,S7,Bus,4,0,3,1,1,4,0,2,1,1,0,0,1,1,0,0,1,3,4,1,0,2,1,1,1,0,3,2,1,5,2,3,2,5,4,5,4,5,5,5,4,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,165,165,165,165,165,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,165,30,15,20,90,11,10,0,0,1,1,1
637,319,S5,VCAT,5,1,3,0,1,4,0,2,1,1,1,1,0,0,1,1,2,4,5,1,0,2,1,1,1,0,4,2,1,15,2,3,5,5,4,3,4,5,4,4,5,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"34,000",0,83,18,10,15,40,1,0,1,1,0,1,0
638,319,S7,Bus,4,1,3,0,1,4,0,2,1,1,1,1,0,0,1,1,2,4,5,1,0,2,1,1,1,0,4,2,1,15,2,3,5,5,4,3,4,5,4,4,5,4,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,165,165,165,165,165,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,165,30,15,20,90,11,10,0,0,1,1,1
639,320,S6,VCAT,5,0,3,1,0,3,3,2,1,1,1,1,1,3,1,2,4,3,4,1,0,3,3,4,1,2,3,1,1,2,0,1,4,5,5,4,3,3,3,3,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,98,98,98,98,98,18,18,18,18,18,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"34,000",0,98,18,10,20,50,1,0,1,1,0,0,1
640,320,S8,VCAT,5,0,3,1,0,3,3,2,1,1,1,1,1,3,1,2,4,3,4,1,0,3,3,4,1,2,3,1,1,2,0,1,4,5,5,4,3,3,3,3,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,23,23,23,23,23,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"34,000",0,103,23,15,15,50,1,0,0,1,1,0,0
641,321,S2,VCAT,5,0,3,1,0,3,3,2,1,1,0,0,1,3,0,0,3,2,3,1,1,2,3,4,1,1,2,2,3,40,2,1,3,4,4,5,3,3,3,4,5,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,103,103,103,103,103,23,23,23,23,23,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"29,000",0,103,23,10,20,50,1,0,1,1,0,0,1
642,321,S4,VCAT,5,0,3,1,0,3,3,2,1,1,0,0,1,3,0,0,3,2,3,1,1,2,3,4,1,1,2,2,3,40,2,1,3,4,4,5,3,3,3,4,5,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,98,98,98,98,98,23,23,23,23,23,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"29,000",0,98,23,15,20,40,1,0,1,1,1,0,0
643,322,S6,VCAT,5,0,3,0,0,3,3,2,1,1,1,1,1,3,1,2,2,2,3,1,0,2,3,4,1,2,3,2,3,3,2,1,2,5,5,4,4,4,4,5,5,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,98,98,98,98,98,18,18,18,18,18,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"34,000",0,98,18,10,20,50,1,0,1,1,0,0,1
644,322,S8,VCAT,5,0,3,0,0,3,3,2,1,1,1,1,1,3,1,2,2,2,3,1,0,2,3,4,1,2,3,2,3,3,2,1,2,5,5,4,4,4,4,5,5,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,23,23,23,23,23,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"34,000",0,103,23,15,15,50,1,0,0,1,1,0,0
645,323,S1,VCAT,5,0,2,1,0,3,3,2,1,1,0,0,1,2,0,0,3,3,4,1,0,3,2,3,1,1,2,2,1,3,2,1,2,3,3,4,3,3,4,4,4,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"29,000",0,83,18,10,15,40,1,0,0,1,0,1,0
646,323,S3,VCAT,5,0,2,1,0,3,3,2,1,1,0,0,1,2,0,0,3,3,4,1,0,3,2,3,1,1,2,2,1,3,2,1,2,3,3,4,3,3,4,4,4,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,98,98,98,98,98,23,23,23,23,23,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"29,000",0,98,23,15,20,40,1,0,0,1,1,1,1
647,324,S6,VCAT,5,1,1,1,0,5,4,0,1,1,0,0,1,3,0,0,2,2,3,1,0,3,3,4,1,2,3,2,1,3,2,1,2,5,4,5,5,5,5,5,5,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,98,98,98,98,98,18,18,18,18,18,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"34,000",0,98,18,10,20,50,1,0,1,1,0,0,1
648,324,S8,VCAT,5,1,1,1,0,5,4,0,1,1,0,0,1,3,0,0,2,2,3,1,0,3,3,4,1,2,3,2,1,3,2,1,2,5,4,5,5,5,5,5,5,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,23,23,23,23,23,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"34,000",0,103,23,15,15,50,1,0,0,1,1,0,0
649,325,S6,VCAT,5,0,2,1,0,4,0,2,1,1,0,0,1,5,0,0,3,3,4,1,1,3,3,4,1,2,3,1,1,2,2,1,2,3,4,5,5,5,5,4,4,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,98,98,98,98,98,18,18,18,18,18,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"34,000",0,98,18,10,20,50,1,0,1,1,0,0,1
650,325,S8,VCAT,5,0,2,1,0,4,0,2,1,1,0,0,1,5,0,0,3,3,4,1,1,3,3,4,1,2,3,1,1,2,2,1,2,3,4,5,5,5,5,4,4,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,23,23,23,23,23,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"34,000",0,103,23,15,15,50,1,0,0,1,1,0,0
651,326,S1,VCAT,5,0,2,1,0,4,0,2,1,1,0,0,1,3,0,0,2,2,3,1,0,2,2,3,1,1,1,1,1,2,2,1,2,4,5,4,4,3,3,3,4,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"29,000",0,83,18,10,15,40,1,0,0,1,0,1,0
