No,SC,ID,MODE,Choice,Gender,Nat,Age,Job,Edu,Hinc,Hcar,DEP,TPP,LUG,ACCM,WCON,DMale,DFemale,Dvien,DNVien,DFNer,Cost_MT,Cost_Car,Cost_Taxi,Cost_Bus,Cost_VCAT,Park_MT,Park_Car,Park_Taxi,Park_Bus,Park_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Delay_MT,Delay_Car,Delay_Taxi,Delay_Bus,Delay_VCAT,Acctime_MT,Acctime_Car,Acctime_Taxi,Acctime_Bus,Acctime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,Trans_MT,Trans_Car,Trans_Taxi,Trans_Bus,Trans_VCAT,WC_MT,WC_Car,WC_Taxi,WC_Bus,WC_VCAT,ChIn_MT,ChIn_Car,ChIn_Taxi,ChIn_Bus,ChIn_VCAT
360,S7,180,Airport Limousine Bus,5,2,2,5,3,3,8,1,2,2,1,2,2,0,1,0,1,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
361,S2,181,Private Car,2,2,2,1,6,1,3,0,1,1,2,2,2,0,1,0,1,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
362,S4,181,Private Car,2,2,2,1,6,1,3,0,1,2,2,1,1,0,1,0,1,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
363,S2,182,Airport Bus,4,2,1,1,6,1,3,0,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
364,S4,182,Airport Limousine Bus,5,2,1,1,6,1,3,0,1,2,2,1,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
365,S6,183,Taxi,3,2,2,1,6,1,6,0,1,1,2,2,2,0,1,0,1,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
366,S8,183,Airport Limousine Bus,5,2,2,1,6,1,6,0,1,2,2,1,2,0,1,0,1,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
367,S6,184,Airport Bus,4,2,1,1,6,1,1,0,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
368,S8,184,Airport Limousine Bus,5,2,1,1,6,1,1,0,1,2,2,1,2,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
369,S5,185,Private Car,2,2,2,1,6,1,3,1,2,1,1,1,2,0,1,0,1,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
370,S7,185,Airport Limousine Bus,5,2,2,1,6,1,3,1,2,2,1,2,2,0,1,0,1,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
371,S1,186,Taxi,3,2,3,6,5,3,8,1,1,1,1,1,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0
372,S3,186,Airport Limousine Bus,5,2,3,6,5,3,8,1,1,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
373,S5,187,Airport Limousine Bus,5,2,3,2,2,2,3,1,2,1,1,1,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
374,S7,187,Airport Bus,4,2,3,2,2,2,3,1,2,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
375,S6,188,Airport Limousine Bus,5,2,3,6,8,4,8,1,1,1,2,2,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
376,S8,188,Taxi,3,2,3,6,8,4,8,1,1,2,2,1,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0
377,S5,189,Airport Limousine Bus,5,2,3,3,2,3,8,1,2,1,1,1,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
378,S7,189,Airport Limousine Bus,5,2,3,3,2,3,8,1,2,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
379,S1,190,Airport Limousine Bus,5,2,3,4,7,4,8,1,1,1,1,1,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
380,S3,190,Airport Bus,4,2,3,4,7,4,8,1,1,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
381,S1,191,Airport Limousine Bus,5,2,3,3,5,4,8,1,2,1,1,1,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
382,S3,191,Airport Limousine Bus,5,2,3,3,5,4,8,1,2,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
383,S2,192,Private Car,2,1,3,3,5,4,8,0,1,1,2,2,2,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
384,S4,192,Airport Bus,4,1,3,3,5,4,8,0,1,2,2,1,1,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
385,S1,193,Airport Bus,4,2,3,6,8,4,8,1,1,1,1,1,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
386,S3,193,Airport Bus,4,2,3,6,8,4,8,1,1,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
387,S2,194,Taxi,3,2,3,1,6,2,8,1,2,1,2,2,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
388,S4,194,Taxi,3,2,3,1,6,2,8,1,2,2,2,1,1,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
389,S5,195,Taxi,3,2,3,1,6,1,8,0,1,1,1,1,2,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
390,S7,195,Private Car,2,2,3,1,6,1,8,0,1,2,1,2,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0
391,S5,196,Airport Limousine Bus,5,2,3,6,8,3,8,1,1,1,1,1,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
392,S7,196,Taxi,3,2,3,6,8,3,8,1,1,2,1,2,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0
393,S1,197,Taxi,3,1,3,2,5,4,8,0,1,1,1,1,2,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0
394,S3,197,Airport Limousine Bus,5,1,3,2,5,4,8,0,1,2,1,2,2,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
395,S1,198,Taxi,3,2,3,2,5,4,8,1,1,1,1,1,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0
396,S3,198,Airport Limousine Bus,5,2,3,2,5,4,8,1,1,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
397,S1,199,Airport Limousine Bus,5,2,3,2,6,2,8,1,1,1,1,1,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
398,S3,199,Airport Bus,4,2,3,2,6,2,8,1,1,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
399,S5,200,Airport Limousine Bus,5,1,3,3,4,2,6,1,2,1,1,1,1,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
400,S7,200,Airport Limousine Bus,5,1,3,3,4,2,6,1,2,2,1,2,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
401,S2,201,Taxi,3,2,3,3,5,3,8,0,2,1,2,2,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
402,S4,201,Taxi,3,2,3,3,5,3,8,0,2,2,2,1,1,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
403,S5,202,Taxi,3,1,3,5,2,2,8,1,1,1,1,1,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
404,S7,202,Airport Limousine Bus,5,1,3,5,2,2,8,1,1,2,1,2,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
405,S6,203,Airport Limousine Bus,5,2,3,3,5,2,5,0,2,1,2,2,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
406,S8,203,Airport Limousine Bus,5,2,3,3,5,2,5,0,2,2,2,1,2,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
407,S2,204,Airport Limousine Bus,5,2,1,2,1,3,4,1,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
408,S4,204,Airport Limousine Bus,5,2,1,2,1,3,4,1,1,2,2,1,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
409,S2,205,Airport Bus,4,2,1,3,1,3,7,1,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
410,S4,205,Private Car,2,2,1,3,1,3,7,1,1,2,2,1,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
411,S2,206,Taxi,3,2,1,2,4,1,1,0,2,1,2,2,2,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
412,S4,206,Taxi,3,2,1,2,4,1,1,0,2,2,2,1,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
413,S2,207,Private Car,2,1,1,5,2,4,5,0,1,1,2,2,2,1,0,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
414,S4,207,Private Car,2,1,1,5,2,4,5,0,1,2,2,1,1,1,0,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
415,S6,208,Taxi,3,1,3,3,1,4,4,1,1,1,2,2,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
416,S8,208,Taxi,3,1,3,3,1,4,4,1,1,2,2,1,1,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0
417,S2,209,Airport Limousine Bus,5,2,3,3,1,4,8,1,2,1,2,2,1,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
418,S4,209,Airport Limousine Bus,5,2,3,3,1,4,8,1,2,2,2,1,1,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
419,S6,210,Taxi,3,2,3,1,6,1,4,0,2,1,2,2,2,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
420,S8,210,Airport Bus,4,2,3,1,6,1,4,0,2,2,2,1,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
421,S1,211,Airport Limousine Bus,5,2,3,2,1,4,4,0,1,1,1,1,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
422,S3,211,Airport Bus,4,2,3,2,1,4,4,0,1,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
423,S1,212,Private Car,2,1,3,2,1,3,7,0,1,1,1,1,2,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0
424,S3,212,Private Car,2,1,3,2,1,3,7,0,1,2,1,2,1,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0
425,S6,213,Airport Limousine Bus,5,1,2,3,1,4,8,1,2,1,2,2,1,1,0,0,1,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
426,S8,213,Airport Bus,4,1,2,3,1,4,8,1,2,2,2,1,1,1,0,0,1,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
427,S2,214,Airport Bus,4,1,3,4,2,3,8,1,2,1,2,2,1,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
428,S4,214,Airport Bus,4,1,3,4,2,3,8,1,2,2,2,1,1,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
429,S2,215,Airport Bus,4,1,3,6,8,2,8,0,2,1,2,2,1,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
430,S4,215,Airport Limousine Bus,5,1,3,6,8,2,8,0,2,2,2,1,1,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
431,S6,216,Airport Bus,4,2,3,5,2,1,8,1,2,1,2,2,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
432,S8,216,Private Car,2,2,3,5,2,1,8,1,2,2,2,1,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0
433,S2,217,Taxi,3,1,1,3,1,4,5,1,1,1,2,2,2,1,0,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
434,S4,217,Private Car,2,1,1,3,1,4,5,1,1,2,2,1,1,1,0,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
435,S2,218,Airport Limousine Bus,5,2,1,4,5,2,5,1,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
436,S4,218,Private Car,2,2,1,4,5,2,5,1,1,2,2,1,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
437,S6,219,Airport Bus,4,1,1,2,5,3,4,1,2,1,2,2,1,1,0,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
438,S8,219,Airport Bus,4,1,1,2,5,3,4,1,2,2,2,1,1,1,0,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
439,S2,220,Airport Limousine Bus,5,2,1,3,5,3,6,0,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
440,S4,220,Airport Limousine Bus,5,2,1,3,5,3,6,0,1,2,2,1,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
441,S6,221,Airport Bus,4,1,2,5,1,2,3,1,1,1,2,2,1,1,0,0,1,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
442,S8,221,Airport Bus,4,1,2,5,1,2,3,1,1,2,2,1,1,1,0,0,1,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
443,S6,222,Private Car,2,2,3,2,4,3,6,0,1,1,2,2,2,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
444,S8,222,Taxi,3,2,3,2,4,3,6,0,1,2,2,1,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0
